DateRep	WT	Alpha	Delta	BA1	BA2	BA5	BQ1__BA2_75	XBB_	BA2_86	KP3
2020-07-03	0.999614143699035	0	0	0	0	0	0	0	0	0
2020-07-04	0.999614396872168	0	0	0	0	0	0	0	0	0
2020-07-05	0.999614677280903	0	0	0	0	0	0	0	0	0
2020-07-06	0.999614984566609	0	0	0	0	0	0	0	0	0
2020-07-07	0.999615318365941	0	0	0	0	0	0	0	0	0
2020-07-08	0.999615678311077	0	0	0	0	0	0	0	0	0
2020-07-09	0.999616064029943	0	0	0	0	0	0	0	0	0
2020-07-10	0.999616475146439	0	0	0	0	0	0	0	0	0
2020-07-11	0.999616911280664	0	0	0	0	0	0	0	0	0
2020-07-12	0.999617372049139	0	0	0	0	0	0	0	0	0
2020-07-13	0.99961785706503	0	0	0	0	0	0	0	0	0
2020-07-14	0.999618365938362	0	0	0	0	0	0	0	0	0
2020-07-15	0.99961889827624	0	0	0	0	0	0	0	0	0
2020-07-16	0.99961945368306	0	0	0	0	0	0	0	0	0
2020-07-17	0.999620031760724	0	0	0	0	0	0	0	0	0
2020-07-18	0.999620632108843	0	0	0	0	0	0	0	0	0
2020-07-19	0.999621254324951	0	0	0	0	0	0	0	0	0
2020-07-27	0.999626970476878	0	0	0	0	0	0	0	0	0
2020-07-28	0.99962777114879	0	0	0	0	0	0	0	0	0
2020-07-29	0.999628589592816	0	0	0	0	0	0	0	0	0
2020-07-30	0.999629425396349	0	0	0	0	0	0	0	0	0
2020-07-31	0.999630278146934	0	0	0	0	0	0	0	0	0
2020-08-01	0.999631147432434	0	0	0	0	0	0	0	0	0
2020-08-02	0.999632032841187	0	0	0	0	0	0	0	0	0
2020-08-03	0.999632933962164	0	0	0	0	0	0	0	0	0
2020-08-04	0.999633850385126	0	0	0	0	0	0	0	0	0
2020-08-05	0.999634781700765	0	0	0	0	0	0	0	0	0
2020-08-06	0.999635727500858	0	0	0	0	0	0	0	0	0
2020-08-07	0.999636687378402	0	0	0	0	0	0	0	0	0
2020-08-08	0.999637660927755	0	0	0	0	0	0	0	0	0
2020-08-09	0.99963864774477	0	0	0	0	0	0	0	0	0
2020-08-10	0.999639647426925	0	0	0	0	0	0	0	0	0
2020-08-11	0.999640659573447	0	0	0	0	0	0	0	0	0
2020-08-12	0.99964168378544	0	0	0	0	0	0	0	0	0
2020-08-13	0.999642719665996	0	0	0	0	0	0	0	0	0
2020-08-14	0.999643766820318	0	0	0	0	0	0	0	0	0
2020-08-15	0.999644824855823	0	0	0	0	0	0	0	0	0
2020-08-16	0.999645893382256	0	0	0	0	0	0	0	0	0
2020-08-17	0.999646972011791	0	0	0	0	0	0	0	0	0
2020-08-18	0.999648060359127	0	0	0	0	0	0	0	0	0
2020-08-19	0.99964915804159	0	0	0	0	0	0	0	0	0
2020-08-20	0.999650264679222	0	0	0	0	0	0	0	0	0
2020-08-21	0.999651379894867	0	0	0	0	0	0	0	0	0
2020-08-22	0.999652503314261	0	0	0	0	0	0	0	0	0
2020-08-23	0.999653634566108	0	0	0	0	0	0	0	0	0
2020-08-24	0.999654773282161	0	0	0	0	0	0	0	0	0
2020-08-25	0.999655919097292	0	0	0	0	0	0	0	0	0
2020-08-26	0.999657071649567	0	0	0	0	0	0	0	0	0
2020-08-27	0.999658230580306	0	0	0	0	0	0	0	0	0
2020-08-28	0.999659395534154	0	0	0	0	0	0	0	0	0
2020-08-29	0.999660566159134	0	0	0	0	0	0	0	0	0
2020-08-30	0.999661742106704	0	0	0	0	0	0	0	0	0
2020-08-31	0.999662923031816	0	0	0	0	0	0	0	0	0
2020-09-01	0.999664108592956	0	0	0	0	0	0	0	0	0
2020-09-02	0.999665298452197	0	0	0	0	0	0	0	0	0
2020-09-03	0.999666492275239	0	0	0	0	0	0	0	0	0
2020-09-04	0.99966768973145	0	0	0	0	0	0	0	0	0
2020-09-05	0.999668890493901	0	0	0	0	0	0	0	0	0
2020-09-06	0.9996700942394	0	0	0	0	0	0	0	0	0
2020-09-07	0.999671300648522	0	0	0	0	0	0	0	0	0
2020-09-08	0.999672509405637	0	0	0	0	0	0	0	0	0
2020-09-09	0.999673720198934	0	0	0	0	0	0	0	0	0
2020-09-10	0.999674932720443	0	0	0	0	0	0	0	0	0
2020-09-11	0.999676146666051	0	0	0	0	0	0	0	0	0
2020-09-12	0.99967736173552	0	0	0	0	0	0	0	0	0
2020-09-13	0.9996785776325	0	0	0	0	0	0	0	0	0
2020-09-14	0.999679793711914	0	0	0	0	0	0	0	0	0
2020-09-15	0.99968100525421	0	0	0	0	0	0	0	0	0
2020-09-16	0.999682204986194	0	0	0	0	0	0	0	0	0
2020-09-17	0.999683385700332	0	0	0	0	0	0	0	0	0
2020-09-18	0.999684540295473	0	0	0	0	0	0	0	0	0
2020-09-19	0.999685661771715	0	0	0	0	0	0	0	0	0
2020-09-20	0.999686743223699	0	0	0	0	0	0	0	0	0
2020-09-21	0.999687777832372	0	0	0	0	0	0	0	0	0
2020-09-22	0.999688758855241	0	0	0	0	0	0	0	0	0
2020-09-23	0.999689679615158	0	0	0	0	0	0	0	0	0
2020-09-24	0.999690533487642	0	0	0	0	0	0	0	0	0
2020-09-25	0.999691313886753	0	0	0	0	0	0	0	0	0
2020-09-26	0.999692014249533	0	0	0	0	0	0	0	0	0
2020-09-27	0.999692628018987	0	0	0	0	0	0	0	0	0
2020-09-28	0.999693148625603	0	0	0	0	0	0	0	0	0
2020-09-29	0.999693569467387	0	0	0	0	0	0	0	0	0
2020-09-30	0.999693883888354	0	0	0	0	0	0	0	0	0
2020-10-01	0.999694085155445	0	0	0	0	0	0	0	0	0
2020-10-02	0.999694166433788	0	0	0	0	0	0	0	0	0
2020-10-03	0.99969412076023	0	0	0	0	0	0	0	0	0
2020-10-04	0.99969394101503	0	0	0	0	0	0	0	0	0
2020-10-05	0.999693619891608	0	0	0	0	0	0	0	0	0
2020-10-06	0.999693149864203	0	0	0	0	0	0	0	0	0
2020-10-07	0.99969252315329	0	0	0	0	0	0	0	0	0
2020-10-08	0.999691731688562	0	0	0	0	0	0	0	0	0
2020-10-09	0.999690767069278	0	0	0	0	0	0	0	0	0
2020-10-10	0.999689620521737	0	0	0	0	0	0	0	0	0
2020-10-11	0.999688282853612	0	0	0	0	0	0	0	0	0
2020-10-12	0.999686744404839	0	0	0	0	0	0	0	0	0
2020-10-13	0.999684994994717	0	0	0	0	0	0	0	0	0
2020-10-14	0.999683023864853	0	0	0	0	0	0	0	0	0
2020-10-15	0.999680819617497	0	0	0	0	0	0	0	0	0
2020-10-16	0.999678370148814	0	0	0	0	0	0	0	0	0
2020-10-17	0.999675662576531	0	0	0	0	0	0	0	0	0
2020-10-18	0.999672683161373	0	0	0	0	0	0	0	0	0
2020-10-19	0.999669417221598	0	0	0	0	0	0	0	0	0
2020-10-20	0.999665849039884	0	0	0	0	0	0	0	0	0
2020-10-21	0.999661961761715	0	0	0	0	0	0	0	0	0
2020-10-22	0.999657737284321	0	0	0	0	0	0	0	0	0
2020-10-23	0.999653156135096	0	0	0	0	0	0	0	0	0
2020-10-24	0.999648197338309	0	0	0	0	0	0	0	0	0
2020-10-25	0.999642838268759	0	0	0	0	0	0	0	0	0
2020-10-26	0.999637054490871	0	0	0	0	0	0	0	0	0
2020-10-27	0.999630819581525	0	0	0	0	0	0	0	0	0
2020-10-28	0.999624104934725	0	0	0	0	0	0	0	0	0
2020-10-29	0.999616879545937	0	0	0	0	0	0	0	0	0
2020-10-30	0.999609109773684	0	0	0	0	0	0	0	0	0
2020-10-31	0.999600759075654	0	0	0	0	0	0	0	0	0
2020-11-01	0.99959178771622	0	0	0	0	0	0	0	0	0
2020-11-02	0.999582152441873	0	0	0	0	0	0	0	0	0
2020-11-03	0.99957180612061	0	0	0	0	0	0	0	0	0
2020-11-04	0.999560697340757	0	0	0	0	0	0	0	0	0
2020-11-05	0.999548769964159	0	0	0	0	0	0	0	0	0
2020-11-06	0.999535962627898	0	0	0	0	0	0	0	0	0
2020-11-07	0.999522208187978	0	0	0	0	0	0	0	0	0
2020-11-08	0.999507433097447	0	0	0	0	0	0	0	0	0
2020-11-09	0.999491556710392	0	0	0	0	0	0	0	0	0
2020-11-10	0.999474490502047	0	0	0	0	0	0	0	0	0
2020-11-11	0.999456137193818	0	0	0	0	0	0	0	0	0
2020-11-12	0.999436389770477	0	0	0	0	0	0	0	0	0
2020-11-13	0.999415130374851	0	0	0	0	0	0	0	0	0
2020-11-14	0.999392229063236	0	0	0	0	0	0	0	0	0
2020-11-15	0.999367542402253	0	0	0	0	0	0	0	0	0
2020-11-16	0.999340911884968	0	0	0	0	0	0	0	0	0
2020-11-17	0.999312162140765	0	0	0	0	0	0	0	0	0
2020-11-18	0.999281098909569	0	0	0	0	0	0	0	0	0
2020-11-19	0.999247506815606	0	0	0	0	0	0	0	0	0
2020-11-20	0.999211158476398	0	0	0	0	0	0	0	0	0
2020-11-21	0.999171828035221	0	0	0	0	0	0	0	0	0
2020-11-22	0.999129271139147	0	0	0	0	0	0	0	0	0
2020-11-23	0.999083220101188	0	0	0	0	0	0	0	0	0
2020-11-24	0.999033381692552	0	0	0	0	0	0	0	0	0
2020-11-25	0.99897943471346	0	0	0	0	0	0	0	0	0
2020-11-26	0.998921027321386	0	0	0	0	0	0	0	0	0
2020-11-27	0.99885777409358	0	0	0	0	0	0	0	0	0
2020-11-28	0.99878925279865	0	0	0	0	0	0	0	0	0
2020-11-29	0.998715000849663	0	0	0	0	0	0	0	0	0
2020-11-30	0.998634511408789	0	0	0	0	0	0	0	0	0
2020-12-01	0.998547229110924	0	0	0	0	0	0	0	0	0
2020-12-02	0.998452545370895	0	0	0	0	0	0	0	0	0
2020-12-03	0.998349793235966	0	0	0	0	0	0	0	0	0
2020-12-04	0.998238241742193	0	0	0	0	0	0	0	0	0
2020-12-05	0.99811708972994	0	0	0	0	0	0	0	0	0
2020-12-06	0.997985459070441	0	0	0	0	0	0	0	0	0
2020-12-07	0.997842387251745	0.011364093209288	0	0	0	0	0	0	0	0
2020-12-08	0.997686819268764	0.0118770657887179	0	0	0	0	0	0	0	0
2020-12-09	0.9975175987584	0.0124131425469264	0	0	0	0	0	0	0	0
2020-12-10	0.997333458317068	0.012973597922783	0	0	0	0	0	0	0	0
2020-12-11	0.9971330089342	0.013559794290742	0	0	0	0	0	0	0	0
2020-12-12	0.996914728471793	0.0141731885271808	0	0	0	0	0	0	0	0
2020-12-13	0.996676949116743	0.0148153390922494	0	0	0	0	0	0	0	0
2020-12-14	0.996417843729667	0.0154879136699995	0	0	0	0	0	0	0	0
2020-12-15	0.996135411011445	0.0161926974129809	0	0	0	0	0	0	0	0
2020-12-16	0.995827459406811	0.0169316018411183	0	0	0	0	0	0	0	0
2020-12-17	0.995491589663357	0.0177066744485241	0	0	0	0	0	0	0	0
2020-12-18	0.995125175964414	0.0185201090759499	0	0	0	0	0	0	0	0
2020-12-19	0.994725345555839	0.019374257110822	0	0	0	0	0	0	0	0
2020-12-20	0.994288956790014	0.0202716395812256	0	0	0	0	0	0	0	0
2020-12-21	0.993812575515902	0.0212149602147722	0	0	0	0	0	0	0	0
2020-12-22	0.993292449752109	0.0222071195379587	0	0	0	0	0	0	0	0
2020-12-23	0.992724482591316	0.0232512300963589	0	0	0	0	0	0	0	0
2020-12-24	0.992104203299642	0.0243506328806979	0	0	0	0	0	0	0	0
2020-12-25	0.991426736594274	0.0255089150484541	0	0	0	0	0	0	0	0
2020-12-26	0.990686770107913	0.0267299290349926	0	0	0	0	0	0	0	0
2020-12-27	0.989878520079988	0.0280178131521906	0	0	0	0	0	0	0	0
2020-12-28	0.988995695353353	0.0293770137758872	0	0	0	0	0	0	0	0
2020-12-29	0.988031459802266	0.0308123092260089	0	0	0	0	0	0	0	0
2020-12-30	0.986978393374059	0.0323288354446009	0	0	0	0	0	0	0	0
2020-12-31	0.985828451994271	0.0339321135768389	0	0	0	0	0	0	0	0
2021-01-01	0.984572926664284	0.0356280795579448	0.00527248135270672	0	0	0	0	0	0	0
2021-01-02	0.983202402173068	0.0374231158042212	0.00513171676347827	0	0	0	0	0	0	0
2021-01-03	0.981706715951381	0.0393240850984579	0.00499475519102146	0	0	0	0	0	0	0
2021-01-04	0.980074917718976	0.0413383667479266	0	0	0	0	0	0	0	0
2021-01-05	0.97829523071348	0.0434738950760706	0	0	0	0	0	0	0	0
2021-01-06	0.976355015444129	0.0457392002856309	0	0	0	0	0	0	0	0
2021-01-07	0.974240737084221	0.0481434516999209	0	0	0	0	0	0	0	0
2021-01-08	0.971937937801929	0.0506965033486218	0	0	0	0	0	0	0	0
2021-01-09	0.969431215528211	0.0534089418128666	0	0	0	0	0	0	0	0
2021-01-10	0.96670421086964	0.0562921361792838	0	0	0	0	0	0	0	0
2021-01-11	0.963739604088474	0.0593582898714691	0.00403030651991391	0	0	0	0	0	0	0
2021-01-12	0.96051912428568	0.0626204940271101	0.0039253325617453	0	0	0	0	0	0	0
2021-01-13	0.957023573126189	0.0660927819663603	0.00382361975887261	0	0	0	0	0	0	0
2021-01-14	0.953232865628511	0.0697901841483564	0.00372510396353577	0	0	0	0	0	0	0
2021-01-15	0.949126090689095	0.0737287828339472	0.00362972029189368	0	0	0	0	0	0	0
2021-01-16	0.944681594109235	0.077925765459443	0.0035374033433542	0	0	0	0	0	0	0
2021-01-17	0.939877086919525	0.0823994754740117	0.0034480874057348	0	0	0	0	0	0	0
2021-01-18	0.934689781732231	0.0871689833152437	0.00336170664672395	0	0	0	0	0	0	0
2021-01-19	0.929096559671819	0.0922517012422804	0.00327819529213968	0	0	0	0	0	0	0
2021-01-20	0.923074170113475	0.0976645921035254	0.00319748779150244	0	0	0	0	0	0	0
2021-01-21	0.916599464974271	0.103424912117573	0.00311951897145633	0	0	0	0	0	0	0
2021-01-22	0.90964966862942	0.10955010130469	0.00304422417758537	0	0	0	0	0	0	0
2021-01-23	0.902202683648704	0.116057653111729	0.00297153940518041	0	0	0	0	0	0	0
2021-01-24	0.894237431455145	0.122964962899607	0.00290140141951807	0	0	0	0	0	0	0
2021-01-25	0.885734142379181	0.130289154369809	0.00283374786621573	0	0	0	0	0	0	0
2021-01-26	0.876674111746735	0.138046883396516	0.00276851737222658	0	0	0	0	0	0	0
2021-01-27	0.867040283833505	0.146254119230618	0.00270564963803701	0	0	0	0	0	0	0
2021-01-28	0.856817942044457	0.154925903657294	0.00264508552162361	0	0	0	0	0	0	0
2021-01-29	0.845995141238576	0.164076089422148	0.00258676711472196	0	0	0	0	0	0	0
2021-01-30	0.834563142432353	0.173717060087737	0.00253063781195141	0	0	0	0	0	0	0
2021-01-31	0.822516841135217	0.183859434431084	0.00247664237333215	0	0	0	0	0	0	0
2021-02-01	0.809855177277217	0.194511759522541	0.00242472698072081	0	0	0	0	0	0	0
2021-02-02	0.796581513494405	0.205680197705993	0.00237483928868158	0	0	0	0	0	0	0
2021-02-03	0.782703967747596	0.217368213787959	0.00232692847029849	0	0	0	0	0	0	0
2021-02-04	0.768235685985337	0.229576269785707	0.00228094525842458	0	0	0	0	0	0	0
2021-02-05	0.753195040927705	0.242301535519604	0.00223684198285243	0	0	0	0	0	0	0
2021-02-06	0.737605744123594	0.255537624092348	0.00219457260388009	0	0	0	0	0	0	0
2021-02-07	0.721496860261935	0.269274361803614	0.00215409274273637	0	0	0	0	0	0	0
2021-02-08	0.704902715289247	0.283497602229741	0	0	0	0	0	0	0	0
2021-02-09	0.687862693138786	0.298189093988208	0	0	0	0	0	0	0	0
2021-02-10	0.670420919687856	0.31332641105299	0	0	0	0	0	0	0	0
2021-02-11	0.65262583675163	0.328882953357441	0	0	0	0	0	0	0	0
2021-02-12	0.634529673269586	0.344828023810688	0	0	0	0	0	0	0	0
2021-02-13	0.616187825089315	0.361126985788489	0	0	0	0	0	0	0	0
2021-02-14	0.597658158636017	0.377741502701725	0	0	0	0	0	0	0	0
2021-02-15	0.579000257021276	0.394629858491384	0.00188991939100918	0	0	0	0	0	0	0
2021-02-16	0.560274629574247	0.41174735497584	0.00186383455352888	0	0	0	0	0	0	0
2021-02-17	0.541541907211106	0.429046779036155	0.00183919213095921	0	0	0	0	0	0	0
2021-02-18	0.522862046405349	0.446478929833924	0.00181596756430628	0	0	0	0	0	0	0
2021-02-19	0.504293563772827	0.463993193780985	0.00179413823412018	0	0	0	0	0	0	0
2021-02-20	0.485892821511639	0.481538152975802	0.00177368348930884	0	0	0	0	0	0	0
2021-02-21	0.46771338127982	0.499062211416221	0.00175458467881686	0	0	0	0	0	0	0
2021-02-22	0.449805440750971	0.516514222583553	0	0	0	0	0	0	0	0
2021-02-23	0.432215363293811	0.533844102013623	0	0	0	0	0	0	0	0
2021-02-24	0.414985307224146	0.551003409221426	0	0	0	0	0	0	0	0
2021-02-25	0.398152957117923	0.567945884772852	0	0	0	0	0	0	0	0
2021-02-26	0.381751355966281	0.584627930301255	0	0	0	0	0	0	0	0
2021-02-27	0.365808833672244	0.601009021715443	0	0	0	0	0	0	0	0
2021-02-28	0.350349024659308	0.6170523273607	0	0	0	0	0	0	0	0
2021-03-01	0.335390965258194	0.632726849457719	0	0	0	0	0	0	0	0
2021-03-02	0.320949260083474	0.6480062829456	0	0	0	0	0	0	0	0
2021-03-03	0.307034305786696	0.662867989946236	0	0	0	0	0	0	0	0
2021-03-04	0.293652560322691	0.677292985511188	0	0	0	0	0	0	0	0
2021-03-05	0.280806846111503	0.691265874694962	0	0	0	0	0	0	0	0
2021-03-06	0.268496676125893	0.704774740916119	0	0	0	0	0	0	0	0
2021-03-07	0.25671859288433	0.717810992795919	0	0	0	0	0	0	0	0
2021-03-08	0.24546651148465	0.730369176962226	0.00162479008901058	0	0	0	0	0	0	0
2021-03-09	0.234732059085253	0.742446764306952	0.00162667694869249	0	0	0	0	0	0	0
2021-03-10	0.224504904551715	0.754043916932574	0.00162996413438087	0	0	0	0	0	0	0
2021-03-11	0.214773073274197	0.765163242567122	0.00163468104867175	0	0	0	0	0	0	0
2021-03-12	0.205523243376763	0.775809542618711	0.00164086105632689	0	0	0	0	0	0	0
2021-03-13	0.196741020649419	0.785989559329775	0.00164854172398014	0	0	0	0	0	0	0
2021-03-14	0.188411190516062	0.795711726722923	0.00165776508370487	0	0	0	0	0	0	0
2021-03-15	0.180517946195667	0.804985929244192	0	0	0	0	0	0	0	0
2021-03-16	0.173045092918315	0.813823271237873	0	0	0	0	0	0	0	0
2021-03-17	0.165976228626551	0.822235859655596	0	0	0	0	0	0	0	0
2021-03-18	0.159294902035761	0.830236601729277	0	0	0	0	0	0	0	0
2021-03-19	0.152984749257085	0.837839018735203	0	0	0	0	0	0	0	0
2021-03-20	0.147029610417217	0.845057076451509	0	0	0	0	0	0	0	0
2021-03-21	0.141413627855775	0.851905032465772	0	0	0	0	0	0	0	0
2021-03-22	0.136121327557315	0.858397300121777	0.00179386478743774	0	0	0	0	0	0	0
2021-03-23	0.131137685495011	0.864548328600678	0.00181976971073205	0	0	0	0	0	0	0
2021-03-24	0.126448180538741	0.870372498405525	0.00184796379591302	0	0	0	0	0	0	0
2021-03-25	0.122038835522858	0.875884031352443	0.00187856533604903	0	0	0	0	0	0	0
2021-03-26	0.117896247987378	0.881096914058715	0.00191170327759683	0	0	0	0	0	0	0
2021-03-27	0.114007612008799	0.886024833849928	0.00194751813361956	0	0	0	0	0	0	0
2021-03-28	0.110360732429465	0.890681125977501	0.00198616299130278	0	0	0	0	0	0	0
2021-03-29	0.106944032682734	0.895078731037287	0.00202780462416604	0	0	0	0	0	0	0
2021-03-30	0.103746557298954	0.899230161503045	0.00207262472061585	0	0	0	0	0	0	0
2021-03-31	0.100757970067734	0.903147476329753	0.00212082124189541	0	0	0	0	0	0	0
2021-04-01	0.0979685212034942	0.906842262635979	0.00217260992407712	0	0	0	0	0	0	0
2021-04-02	0.0953674572443129	0.910325623537692	0.00222822594054299	0	0	0	0	0	0	0
2021-04-03	0.092942327736378	0.913608171274507	0.00228792570418203	0	0	0	0	0	0	0
2021-04-04	0.0906813993513274	0.916700024840529	0.00235198239223689	0	0	0	0	0	0	0
2021-04-05	0.0885738089445763	0.919610811403548	0.00242067985905371	0	0	0	0	0	0	0
2021-04-06	0.0866094953634774	0.922349670866511	0.00249432559772569	0	0	0	0	0	0	0
2021-04-07	0.0847791357053616	0.924925262992743	0.00257325466777182	0	0	0	0	0	0	0
2021-04-08	0.0830740859042992	0.927345776580342	0.00265783222456049	0	0	0	0	0	0	0
2021-04-09	0.081486325481767	0.9296189402309	0.00274845631583469	0	0	0	0	0	0	0
2021-04-10	0.0800084062672073	0.931751954097497	0.00284556097479237	0	0	0	0	0	0	0
2021-04-11	0.0786334048765432	0.933750684511122	0.00294961964267839	0	0	0	0	0	0	0
2021-04-12	0.0773548787274656	0.93562010872401	0.0030611489577771	0	0	0	0	0	0	0
2021-04-13	0.0761668253676399	0.937364930964102	0.00318071295211232	0	0	0	0	0	0	0
2021-04-14	0.0750636448942449	0.938989582132914	0.00330892770212374	0	0	0	0	0	0	0
2021-04-15	0.0740401052491174	0.940498210533416	0.00344646648516622	0	0	0	0	0	0	0
2021-04-16	0.0730913101822014	0.9418946736347	0.0035940654999464	0	0	0	0	0	0	0
2021-04-17	0.0722126696861658	0.943182530571208	0.00375253021605717	0	0	0	0	0	0	0
2021-04-18	0.0713998727163336	0.944365035081307	0.00392274242568976	0	0	0	0	0	0	0
2021-04-19	0.0706488620219803	0.945445128595852	0.0041056680795059	0	0	0	0	0	0	0
2021-04-20	0.0699558109272215	0.946425433191528	0.00430236599865537	0	0	0	0	0	0	0
2021-04-21	0.0693171019118738	0.947308244125765	0.00451399756616386	0	0	0	0	0	0	0
2021-04-22	0.0687293068546043	0.948095521669436	0.00474183751353739	0	0	0	0	0	0	0
2021-04-23	0.0681891688122663	0.948788881949964	0.00498728593259674	0	0	0	0	0	0	0
2021-04-24	0.0676935852204342	0.949389586510421	0.00525188165844472	0	0	0	0	0	0	0
2021-04-25	0.0672395924107367	0.949898530279423	0.00553731718727655	0	0	0	0	0	0	0
2021-04-26	0.0668243513506052	0.95031622763148	0.00584545531267587	0	0	0	0	0	0	0
2021-04-27	0.0664451345204781	0.950642796197764	0.00617834768632183	0	0	0	0	0	0	0
2021-04-28	0.0660993138523322	0.95087793806227	0.00653825553390027	0	0	0	0	0	0	0
2021-04-29	0.0657843496616333	0.951020917947806	0.006927672784711	0	0	0	0	0	0	0
2021-04-30	0.0654977805124444	0.951070537959423	0.00734935190423821	0	0	0	0	0	0	0
2021-05-01	0.0652372139624915	0.951025108409306	0.00780633275304922	0	0	0	0	0	0	0
2021-05-02	0.0650003181414939	0.950882414196147	0.00830197483302845	0	0	0	0	0	0	0
2021-05-03	0.0647848141220255	0.950639676152935	0.00883999332333592	0	0	0	0	0	0	0
2021-05-04	0.0645884690476205	0.950293506709323	0.00942449935373402	0	0	0	0	0	0	0
2021-05-05	0.064409089987757	0.949839859137575	0.0100600450121052	0	0	0	0	0	0	0
2021-05-06	0.0642445184937998	0.949273969564074	0.0107516736360008	0	0	0	0	0	0	0
2021-05-07	0.0640926258339362	0.948590290830965	0.0115049759946602	0	0	0	0	0	0	0
2021-05-08	0.0639513088886366	0.94778241718466	0.0123261530275889	0	0	0	0	0	0	0
2021-05-09	0.0638184866912102	0.9468429986497	0.0132220858676206	0	0	0	0	0	0	0
2021-05-10	0.063692097600619	0.945763643818741	0.0142004139390594	0	0	0	0	0	0	0
2021-05-11	0.0635700970958707	0.944534809653821	0.0152696219830233	0	0	0	0	0	0	0
2021-05-12	0.0634504561830352	0.943145676753285	0.0164391369196814	0	0	0	0	0	0	0
2021-05-13	0.0633311604072322	0.941584008397582	0.0177194355067867	0	0	0	0	0	0	0
2021-05-14	0.0632102094628119	0.939835991552325	0.0191221637904412	0	0	0	0	0	0	0
2021-05-15	0.063085617395417	0.937886057888843	0.0206602693602727	0	0	0	0	0	0	0
2021-05-16	0.06295541338966	0.935716682795702	0.0223481474077247	0	0	0	0	0	0	0
2021-05-17	0.0628176431357855	0.933308160319745	0.0242018015306578	0	0	0	0	0	0	0
2021-05-18	0.0626703707679226	0.930638352020955	0.0262390201140031	0	0	0	0	0	0	0
2021-05-19	0.0625116813653573	0.927682407890687	0.0284795689244618	0	0	0	0	0	0	0
2021-05-20	0.0623396840066827	0.924412457820288	0.0309454002614762	0	0	0	0	0	0	0
2021-05-21	0.0621525153647275	0.920797504916996	0.0336608785747944	0	0	0	0	0	0	0
2021-05-22	0.0619483438278132	0.916807226734457	0.0366530218513173	0	0	0	0	0	0	0
2021-05-23	0.061725374130167	0.912412013776217	0.0399517572425038	0	0	0	0	0	0	0
2021-05-24	0.0614818524712352	0.907579716166718	0.0435901882911575	0	0	0	0	0	0	0
2021-05-25	0.0612160721002047	0.902275487127632	0.0476048696561692	0	0	0	0	0	0	0
2021-05-26	0.0609263793382714	0.896461776391622	0.0520360833501873	0	0	0	0	0	0	0
2021-05-27	0.0606111800071197	0.890098372045501	0.0569281081159735	0	0	0	0	0	0	0
2021-05-28	0.0602689462277096	0.883142505234078	0.0623294705878387	0	0	0	0	0	0	0
2021-05-29	0.0598982235488516	0.875549034191614	0.0682931632360417	0	0	0	0	0	0	0
2021-05-30	0.0594976383602055	0.867270725973161	0.0748767478882677	0	0	0	0	0	0	0
2021-05-31	0.0590659055393225	0.85825865582627	0.0821404431165903	0	0	0	0	0	0	0
2021-06-01	0.0586018362771963	0.848462745097623	0.0901458565365605	0	0	0	0	0	0	0
2021-06-02	0.05810434602156	0.837832458556399	0.0989571902172541	0	0	0	0	0	0	0
2021-06-03	0.0575724624719219	0.826317680610161	0.108640669343006	0	0	0	0	0	0	0
2021-06-04	0.0570053335551492	0.813869786603219	0.119263620299772	0	0	0	0	0	0	0
2021-06-05	0.0564022353053545	0.800442919707188	0.130893277395289	0	0	0	0	0	0	0
2021-06-06	0.0557625795670191	0.785995475350758	0.143595292094669	0	0	0	0	0	0	0
2021-06-07	0.0550862292195105	0.770491783311897	0.157431928579063	0	0	0	0	0	0	0
2021-06-08	0.0543748837389204	0.753903962351824	0.17245994456532	0	0	0	0	0	0	0
2021-06-09	0.0536308781569636	0.736213903801154	0.188728177262876	0	0	0	0	0	0	0
2021-06-10	0.0528565616540111	0.717415319505916	0.206274881187677	0	0	0	0	0	0	0
2021-06-11	0.0520542874916523	0.69751576731768	0.225124896613846	0	0	0	0	0	0	0
2021-06-12	0.0512264039341431	0.676538545873493	0.245286762974705	0	0	0	0	0	0	0
2021-06-13	0.0503752455823826	0.65452433242642	0.266749927519742	0	0	0	0	0	0	0
2021-06-14	0.0495031251485315	0.631532426113801	0.289482231696635	0	0	0	0	0	0	0
2021-06-15	0.0486123256957208	0.607641457584003	0.313427880706122	0	0	0	0	0	0	0
2021-06-16	0.0477050933636061	0.582949437257068	0.338506109645725	0	0	0	0	0	0	0
2021-06-17	0.0467836305968126	0.557573040559141	0.364610747251319	0	0	0	0	0	0	0
2021-06-18	0.0458500898896267	0.531646069459005	0.391610841765006	0	0	0	0	0	0	0
2021-06-19	0.0449065680566196	0.505317083583067	0.419352452126694	0	0	0	0	0	0	0
2021-06-20	0.0439551010352929	0.47874625676814	0.447661624633683	0	0	0	0	0	0	0
2021-06-21	0.0429976592233068	0.452101579721215	0.47634847782222	0	0	0	0	0	0	0
2021-06-22	0.0420361433494408	0.425554588781269	0.505212217679191	0	0	0	0	0	0	0
2021-06-23	0.0410723808741517	0.399275846804364	0.534046814623626	0	0	0	0	0	0	0
2021-06-24	0.0401081229124632	0.373430428388279	0.562647006078942	0	0	0	0	0	0	0
2021-06-25	0.0391450416689696	0.348173664035315	0.590814254221329	0	0	0	0	0	0	0
2021-06-26	0.0381847283719782	0.323647375814011	0.618362293045407	0	0	0	0	0	0	0
