Bundesland	DatumDesMittwochs	Dunkelziffer_0-14	Dunkelziffer_15-34	Dunkelziffer_35-59	Dunkelziffer_60-79	Dunkelziffer_>=80	Dunkelziffer_all
Niedersachsen	2022-11-23	1.26494260575924	1.31112494106676	1.35528537714693	1.24337449123617	1.23160744004588	1.28635328728481
Niedersachsen	2022-11-30	1.24313446203673	1.3428436198884	1.39374228917568	1.28404200664949	1.27802846707361	1.32221107961568
Niedersachsen	2022-12-07	1.20857753245715	1.36278571031222	1.41846300805783	1.30960200253826	1.31070250125338	1.34421527201263
Niedersachsen	2022-12-14	1.20192309180183	1.37565972868358	1.42275835890558	1.32340522059293	1.32944227993112	1.35458636075085
Niedersachsen	2022-12-21	1.24709155697419	1.42798560273274	1.49004787770861	1.39914107247171	1.38590966422223	1.41712518724156
Niedersachsen	2022-12-28	1.23285988132	1.41150912328287	1.45812626830062	1.35982622417306	1.35982622417306	1.38812457698177
Niedersachsen	2023-01-04	1.15330508513381	1.33230387333733	1.34954286188951	1.25879397776071	1.28768186148228	1.29856517778206
Niedersachsen	2023-01-11	1.16562036068124	1.24569550663387	1.23953747218161	1.14771078222367	1.20386212516435	1.19960748817571
Hessen	2020-03-18	0.799655628512812	1.0155091695376	1.04398359640712	1.09799282929163	1.09605297857451	1.03148544596316
Hessen	2020-03-25	0.911517092669759	1.02607801535702	1.05244240694236	1.15139434548016	1.15887445030687	1.06349731859058
Hessen	2020-04-01	0.924835956990303	0.989379654246096	1.00201747377056	1.09100277516712	1.1152457580743	1.02536938825331
Hessen	2020-04-08	0.97531627185965	1.01885275730775	1.02170201865277	1.06991338753541	1.09991728566785	1.04326899597409
Hessen	2020-04-15	0.917156434528692	0.961570868819585	0.965061265410488	0.997167588901519	1.03794111763349	0.984890169438797
Hessen	2020-04-22	0.887484168266976	0.958860879843843	0.92279129549098	0.95041362938986	1.0034686317538	0.958860879843843
Hessen	2020-04-29	0.796741513511502	0.901451479132537	0.882837338626745	0.907293971681391	0.962480256990622	0.912972968795912
Hessen	2020-05-06	0.763245594138097	0.814960094299036	0.778048544132534	0.797365676187104	0.846065431504703	0.814960094299036
Hessen	2020-05-13	0.717260041937244	0.765264446389105	0.719781057316157	0.692329398887688	0.765264446389105	0.743840522351384
Hessen	2020-05-20	0.720536099055647	0.791501867044214	0.7516504105131	0.71966869691658	0.765859911238754	0.765859911238754
Hessen	2020-05-27	0.709660168528283	0.719546640185656	0.649225297509688	0.626755486319153	0.626755486319153	0.669345542073967
Hessen	2020-06-03	0.654670076499501	0.628442760768563	0.56763332049858	0.512836366744079	0.478159464176565	0.56763332049858
Hessen	2020-06-10	0.525115605379915	0.547705584169749	0.444797840126794	0.338374132853066	0.38077245466725	0.470246310989265
Hessen	2020-06-17	0.652229860170368	0.660424474365084	0.610223376253394	0.435761142362381	0.381155344357201	0.56763332049858
Hessen	2020-06-24	0.499594793881295	0.576861558826331	0.528943276773325	0.422519569499597	0.367913771494417	0.499594793881295
Hessen	2020-07-01	0.514168147664103	0.579840218498267	0.525043264743766	0.393362242356888	0.31647759824182	0.525043264743766
Hessen	2020-07-08	0.528803732444145	0.636986932256317	0.582189978501816	0.450508956114937	0.37362431199987	0.547513075934301
Hessen	2020-07-15	0.453068049366595	0.576861558826331	0.528943276773325	0.422519569499597	0.367913771494417	0.499594793881295
Hessen	2020-07-22	0.46433047849723	0.547513075934301	0.525043264743766	0.393171086607567	0.338565288602387	0.525043264743766
Hessen	2020-07-29	0.657198022483502	0.700275539028687	0.645286077038739	0.533342409526188	0.436338289706824	0.645286077038739
Hessen	2020-08-05	0.630846074435737	0.666913136761593	0.60250253792425	0.47043862584742	0.373434506028056	0.60250253792425
Hessen	2020-08-12	0.658530732935731	0.700275539028687	0.60250253792425	0.448160548597515	0.393554750592335	0.60250253792425
Hessen	2020-08-19	0.632043919335924	0.702365262011892	0.609574108145388	0.520100251823373	0.346211487888941	0.632043919335924
Hessen	2020-08-26	0.551653035434886	0.653891231631034	0.56763332049858	0.461209613224852	0.329719171104604	0.56763332049858
Hessen	2020-09-02	0.570541136795409	0.672110616146204	0.55650422212172	0.521827319554205	0.424823199734841	0.58585270501375
Hessen	2020-09-09	0.597171885007149	0.663311978194233	0.58585270501375	0.531055751259249	0.45398052687755	0.58585270501375
Hessen	2020-09-16	0.648029076557077	0.717119247166374	0.657685875141384	0.596876434871401	0.5420794811169	0.657685875141384
Hessen	2020-09-23	0.651859808388791	0.726540974800332	0.680349760478158	0.619540320208175	0.619540320208175	0.680349760478158
Hessen	2020-09-30	0.692518278450153	0.762744699717608	0.727681016278189	0.6848974771637	0.629908015173752	0.727681016278189
Hessen	2020-10-07	0.781810900082014	0.837510294954914	0.812749089274111	0.784439238715217	0.738955849642269	0.803756370769787
Hessen	2020-10-14	0.846811881297993	0.916475036030931	0.906124056132914	0.877682853516136	0.83723838775374	0.895220407628284
Hessen	2020-10-21	0.978448416689242	1.03627306838888	1.0295649245608	1.00040176492469	0.992436411061885	1.01909174349235
Hessen	2020-10-28	0.988388654906916	1.04149547310108	1.0387520865701	1.02742555548378	1.01548386996924	1.02742555548378
Hessen	2020-11-04	0.994530203102996	1.05233248994899	1.04466534707632	1.04205045313416	1.05974830387534	1.03940468888075
Hessen	2020-11-11	1.03364703348788	1.09063653236381	1.08601723379276	1.08833844571245	1.10824672802544	1.07890947226622
Hessen	2020-11-18	1.02383772958328	1.08448679384374	1.08897185757017	1.08897185757017	1.13887243341058	1.08221132147934
Hessen	2020-11-25	1.04601630370653	1.09799502785488	1.10503017065261	1.11848913107201	1.19613265189637	1.10270895873292
Hessen	2020-12-02	1.03046510464839	1.08164681619772	1.08815576849249	1.10267964489393	1.18866241845681	1.09028594242311
Hessen	2020-12-09	1.05525858015582	1.09782093294906	1.11366437343937	1.12853803722723	1.22038829771844	1.11746821952604
Hessen	2020-12-16	1.05591878998176	1.09452991531	1.11150285352682	1.1579527688784	1.25149537026478	1.12734629401714
Hessen	2020-12-23	1.10382101540516	1.15352242243208	1.17584291317397	1.24146402756846	1.31262828418597	1.16862541139185
Hessen	2020-12-30	1.12963404408755	1.15632125082097	1.16839186063806	1.1964286661413	1.25340102321587	1.18276239712293
Hessen	2021-01-06	1.12978647255776	1.12178170341603	1.11829892266664	1.13688843023348	1.21311465420676	1.13688843023348
Hessen	2021-01-13	1.08071315521209	1.06056895885268	1.04951404720447	1.07522115446857	1.17859520217037	1.07724247297251
Hessen	2021-01-20	1.07560411320857	1.05143128506051	1.04906221965526	1.06955632287239	1.17438212079968	1.07387547083536
Hessen	2021-01-27	1.06566425019129	1.0392143172132	1.0392143172132	1.06409424502789	1.15826783000316	1.06172517962264
Hessen	2021-02-03	1.05338533430706	1.00307414766974	0.996936755176111	1.01770457300355	1.11150723611623	1.02329527389931
Hessen	2021-02-10	1.02296981683258	0.958442624983989	0.955008252241096	0.971656325519771	1.0469512040188	0.974837156269405
Hessen	2021-02-17	1.03440498638912	0.974012388806092	0.963539207737636	0.9705780160632	1.02535366376387	0.977392628609781
Hessen	2021-02-24	1.05271146488917	0.996879277455663	0.980730124934617	0.973915512388036	0.999969579577998	0.987335306713361
Hessen	2021-03-03	1.03657118304297	0.990986308790451	0.981442338048149	0.953704355298089	0.953704355298089	0.974837156269405
Hessen	2021-03-10	1.03776342296065	1.04235996009321	1.03676925919745	0.993037676302387	0.96730888940916	1.01909174349235
Hessen	2021-03-17	1.03465505621601	1.07915591155577	1.07439301550202	1.02327828138317	0.976123413986763	1.04895277152258
Hessen	2021-03-24	1.08201790179268	1.11837957104068	1.11215686562363	1.06834664416669	0.997002215019023	1.08547139934378
Hessen	2021-03-31	1.073249373162	1.11714588840933	1.11534818256093	1.0784083728657	0.980163913177315	1.08869096876213
Hessen	2021-04-07	1.14589351336463	1.14876309026138	1.14391862307823	1.08544150975256	0.976425330098844	1.11457979933977
Hessen	2021-04-14	1.17464835485377	1.16420860650128	1.1445124828696	1.09563264244126	0.985310337337861	1.12315575520378
Hessen	2021-04-21	1.16556160610713	1.15900813284622	1.14784127081573	1.09345889669597	0.973533365289759	1.12032660904984
Hessen	2021-04-28	1.13895639588169	1.13894769161539	1.13551235204927	1.07941499888649	0.954454802759609	1.10422173240018
Hessen	2021-05-05	1.12997499290557	1.10603193142776	1.10039188373364	1.04496803249906	0.914156200844947	1.07217511432765
Hessen	2021-05-12	1.13917038554923	1.1143239916993	1.10404139580286	1.03892171426979	0.903177562125071	1.06525699401215
Hessen	2021-05-19	1.0867391242572	1.06346346836462	1.04400612540337	0.980281585805638	0.855258130129701	1.00601037269886
Hessen	2021-05-26	1.03230165598625	0.997745533914207	0.975507143611883	0.895453705221878	0.801783932618348	0.941644919544051
Hessen	2021-06-02	0.972481884676947	0.923290621511516	0.889135756630922	0.787876056912564	0.686631158852253	0.854493881269533
Hessen	2021-06-09	0.928304296061912	0.899637148398242	0.854667131112311	0.741166854667194	0.620924042372221	0.814960094299036
Hessen	2021-06-16	0.836746693008428	0.805723695108523	0.764982639016232	0.620680361686032	0.531206505364016	0.727681016278189
Hessen	2021-06-23	0.776895764638738	0.778122761582595	0.735339222468106	0.603082995533122	0.526007771151423	0.680349760478158
Hessen	2021-06-30	0.692943161870966	0.763525701767713	0.693204359091745	0.53886236976501	0.407371927644763	0.645286077038739
Hessen	2021-07-07	0.672247252176835	0.790522559685241	0.657685875141384	0.50334388581465	0.44873808780947	0.657685875141384
Hessen	2021-07-14	0.751793609314827	0.867104809299065	0.733288817396235	0.494415984667878	0.439810186662698	0.719079316670581
Hessen	2021-07-21	0.799640002885601	0.898775609394637	0.769206059117385	0.548682903994963	0.417001881608085	0.758786353483856
Hessen	2021-07-28	0.866416273023401	0.923901746717768	0.806843644904632	0.595570367355077	0.483626699842527	0.79189781377216
Hessen	2021-08-04	0.956262707892762	0.964421862687639	0.852258517955931	0.599552822065572	0.502165812556258	0.83567587233678
Hessen	2021-08-11	1.01690786997896	1.02031749865683	0.913723276520193	0.652961154096815	0.555188152992377	0.891484886217868
Hessen	2021-08-18	1.0908503642607	1.09173371213742	1.00105935081948	0.726255779546936	0.634003599990948	0.972252349914336
Hessen	2021-08-25	1.09331312236593	1.12493122661651	1.0542628387239	0.805752237040325	0.72382945476886	1.01045261726695
Hessen	2021-09-01	1.15187757728017	1.16019484648144	1.10459412159369	0.888068769929564	0.809033683829754	1.06525699401215
Hessen	2021-09-08	1.10596132869653	1.12075465860499	1.07742393068638	0.888191921929652	0.828471910081791	1.03744915511244
Hessen	2021-09-15	1.12658559939115	1.09332036885053	1.05977958268435	0.890364111340161	0.835885006189976	1.02329527389931
Hessen	2021-09-22	1.10974820642957	1.0512964874911	1.03276473872517	0.883339226765631	0.825357206891087	0.996862249259667
Hessen	2021-09-29	1.09888536672546	1.04316787072458	1.03264495820886	0.888669730844116	0.841022962838329	0.994517383786872
Hessen	2021-10-06	1.09152837654089	1.03532240617395	1.03532240617395	0.908874410385857	0.872087085224965	0.994517383786872
Hessen	2021-10-13	1.08483816993067	1.02259328959821	1.03212023214451	0.915122848524437	0.880557150396231	0.996862249259667
Hessen	2021-10-20	1.11692709195679	1.05329554747782	1.06255454523015	0.96230587395071	0.929181095795398	1.02742555548378
Hessen	2021-10-27	1.13536665503859	1.11474899037057	1.12724559205758	1.04301959117015	0.998310371522768	1.08056569944896
Hessen	2021-11-03	1.15826514607315	1.13717821291372	1.15679633380354	1.07685902142297	1.02835293884092	1.10870956297345
Hessen	2021-11-10	1.18179664959132	1.13513923274791	1.16134367328445	1.10634539369267	1.04664941985585	1.12315575520378
Hessen	2021-11-17	1.21130996103078	1.16486805878944	1.19671925313323	1.15267306776878	1.09196041929028	1.15883110222104
Hessen	2021-11-24	1.21910921853662	1.17566872036109	1.21272375081889	1.17219307528582	1.10456685379455	1.1710260932417
Hessen	2021-12-01	1.23379766321162	1.1898034328119	1.22605582370039	1.17434308212152	1.10592441613689	1.18276239712293
Hessen	2021-12-08	1.23371628131378	1.18894522015939	1.21586543885564	1.15953405541525	1.08806792312835	1.17459288375764
Hessen	2021-12-15	1.24018634941749	1.19294037682284	1.21200756326841	1.13762145952507	1.07557788129669	1.16862541139185
Hessen	2021-12-22	1.2453711552011	1.21735003495305	1.22478504122787	1.15758807831474	1.08431288152538	1.18276239712293
Hessen	2021-12-29	1.36636942329927	1.2832802704483	1.23781061426023	1.13697103302937	1.04641093503956	1.22085004970438
Hessen	2022-01-05	1.36179286362759	1.33903900728289	1.25796288493611	1.13311443655281	1.04350265289949	1.24771804522914
Hessen	2022-01-12	1.36177409904688	1.41012890813534	1.35040889628748	1.20271259938977	1.10218114469979	1.31638698894014
Hessen	2022-01-19	1.45897729115528	1.48108700003439	1.4548000084903	1.2939829938239	1.18229149224512	1.40952960529956
Hessen	2022-01-26	1.54052761295756	1.52559237224606	1.50889179025616	1.34354990146074	1.22620447033625	1.46333970495518
Hessen	2022-02-02	1.56954202012033	1.5317498533046	1.5173692433705	1.36309590022798	1.2625170859565	1.47019217557459
Hessen	2022-02-09	1.52846847895914	1.51133341279921	1.4999819963227	1.36410708028407	1.28346222860546	1.44741022622296
Hessen	2022-02-16	1.5147323906534	1.51050704795762	1.49304103234637	1.35226362479071	1.28058347597159	1.4330316885115
Hessen	2022-02-23	1.50153692130729	1.49619499760206	1.47874440586485	1.34520826947248	1.28288208466475	1.41560753423344
Hessen	2022-03-02	1.50576563230948	1.51258338552456	1.47245844464515	1.33504971830877	1.25150881710042	1.42167454519311
Hessen	2022-03-09	1.48053264712161	1.54721838923213	1.51389101725229	1.39485597786591	1.29593881225538	1.44968225471178
Hessen	2022-03-16	1.50985424731855	1.56121053032074	1.54830989623896	1.4475626686506	1.34182202810628	1.47936370178566
Hessen	2022-03-23	1.51828762934486	1.57054577650077	1.56655330284144	1.46824116130046	1.36657496866978	1.49321847621217
Hessen	2022-03-30	1.49184872332618	1.54701601056884	1.54547164221189	1.44577417244906	1.3513159422682	1.47019217557459
Hessen	2022-04-06	1.48855114958306	1.5286998630826	1.51952076920757	1.40238936956147	1.30970681497454	1.44589597507998
Hessen	2022-04-13	1.55764081606977	1.55719343384855	1.54709507928382	1.41871374608446	1.30447036276515	1.47706656404213
Hessen	2022-04-20	1.53624926305762	1.53857784633791	1.52179964382002	1.38301894325303	1.27248567830951	1.45271309847774
Hessen	2022-04-27	1.43526306008721	1.48537027776469	1.46785006306159	1.34706761167312	1.24980857482609	1.3927329023941
Hessen	2022-05-04	1.51040910886454	1.43881935447307	1.43419661253382	1.29454679773057	1.17942409990895	1.36875132593593
Hessen	2022-05-11	1.46913070333127	1.41443079999097	1.41127822646428	1.2631245761648	1.14460720328688	1.34260791032136
Hessen	2022-05-18	1.41129502308818	1.36605885751092	1.35758013642019	1.21269696617133	1.099044202918	1.28987194499382
Hessen	2022-05-25	1.36770509217598	1.34831811816849	1.33393121955554	1.18120166826253	1.06521499656721	1.26003940467979
Hessen	2022-06-01	1.36004639110735	1.38859970188006	1.37285090226208	1.21656116825204	1.05349419621836	1.29597222167988
Hessen	2022-06-08	1.43557573729333	1.46331037862562	1.43970027771796	1.25927799600824	1.08407286018689	1.35854226113673
Hessen	2022-06-15	1.47768445337422	1.4834552400352	1.4781588166583	1.31122503648228	1.13314311430372	1.39426605488043
Hessen	2022-06-22	1.49361941012016	1.51056145821727	1.50369488988925	1.34966316841299	1.18960186179833	1.42621953044313
Hessen	2022-06-29	1.50361509652971	1.52415117946733	1.52877141833992	1.3763704057682	1.21753478626892	1.44513896162462
Hessen	2022-07-06	1.53191468519874	1.53849451011398	1.5538810464872	1.40648193251153	1.25807262219456	1.47019217557459
Hessen	2022-07-13	1.55089946284401	1.5601452739919	1.5748767882175	1.43874738522727	1.3035832788345	1.49399226819163
Hessen	2022-07-20	1.51204780579523	1.52323989174536	1.54548238963614	1.41707734133891	1.30344751422945	1.46410015136653
Hessen	2022-07-27	1.46128137720547	1.50169262468094	1.5138103723773	1.38013364720986	1.28757980901039	1.43378836279679
Hessen	2022-08-03	1.39709029514459	1.4409986179719	1.45242364830276	1.31985366365632	1.23470016481613	1.37187228581054
Hessen	2022-08-10	1.39551476407119	1.39498277834504	1.4042603766857	1.26616332353482	1.18343441497898	1.32386535856922
Hessen	2022-08-17	1.41861692334373	1.37180444339361	1.38283011000215	1.24543437562216	1.16254855067371	1.30542008026353
Hessen	2022-08-24	1.38154311310775	1.33435244720501	1.34667595631101	1.20594181756286	1.11262754537895	1.27019777081905
Hessen	2022-08-31	1.34313255940299	1.30384950566384	1.32115390977123	1.19268232509863	1.09629952895666	1.24675498061767
Hessen	2022-09-07	1.3513656666397	1.3165536740682	1.34256038182913	1.21303071432673	1.11595528375841	1.26376030255226
Hessen	2022-09-14	1.38093185631324	1.34256690107188	1.37676614991056	1.26871909601295	1.15122697739655	1.30200324922374
Hessen	2022-09-21	1.38175709219831	1.35125825924455	1.41345269815328	1.31194394535573	1.1905284572538	1.33289116339957
Hessen	2022-09-28	1.40722651785343	1.41880269916345	1.49604982323737	1.41093398291871	1.29897116180837	1.41408919901724
Hessen	2022-10-05	1.42414585258895	1.4869078658536	1.5546806036021	1.47705477834112	1.37456242524105	1.47553679039673
Hessen	2022-10-12	1.40350088704948	1.46182283852711	1.53162860265492	1.47172115118768	1.39767635251531	1.46105962448319
Hessen	2022-10-19	1.40301940334191	1.43380595559993	1.49930742875008	1.43457974757939	1.38215138457403	1.4330316885115
Hessen	2022-10-26	1.37258876425662	1.36949441272679	1.43719976356138	1.36042405940171	1.32179134367548	1.3703129258892
Hessen	2022-11-02	1.32528136427583	1.32227098825292	1.36915898002509	1.27653086180399	1.25370650251745	1.30542008026353
Hessen	2022-11-09	1.26577591706908	1.25816695635053	1.29754419877779	1.20653955544777	1.19141990013144	1.23798223932083
Hessen	2022-11-16	1.24337756949706	1.2516552425647	1.29113954203894	1.18518355088721	1.17080030271443	1.22799869792402
Hessen	2022-11-23	1.18577859071752	1.23196092602504	1.27612136210521	1.16421047619445	1.15244342500416	1.20718927224309
Hessen	2022-11-30	1.12811265466414	1.22782181251581	1.27872048180309	1.1690201992769	1.16300665970102	1.20718927224309
Hessen	2022-12-07	1.11015189588119	1.26436007373627	1.32003737148187	1.2111763659623	1.21227686467742	1.24578963543667
Hessen	2022-12-14	1.14503898221966	1.31877561910142	1.36587424932342	1.26652111101077	1.27255817034895	1.29770225116869
Hessen	2022-12-21	1.19949877927323	1.38039282503178	1.44245510000765	1.35154829477074	1.33831688652127	1.3695324095406
Hessen	2022-12-28	1.19375330182945	1.37240254379233	1.41901968881008	1.32071964468252	1.32071964468252	1.34901799749123
Hessen	2023-01-04	1.13218557037749	1.31118435858102	1.32842334713319	1.23767446300439	1.26656234672596	1.27744566302575
Hessen	2023-01-11	1.17533827267429	1.25541341862693	1.24925538417467	1.15742869421673	1.21358003715741	1.20932540016877
Nordrhein-Westfalen	2020-03-18	0.735161874268418	0.951015415293207	0.979489842162725	1.03349907504724	1.03155922433012	0.96699169171877
Nordrhein-Westfalen	2020-03-25	0.844882023338849	0.959442946026107	0.985807337611449	1.08475927614925	1.09223938097596	0.996862249259667
Nordrhein-Westfalen	2020-04-01	0.886801875450351	0.951345572706144	0.963983392230606	1.05296869362717	1.07721167653435	0.987335306713361
Nordrhein-Westfalen	2020-04-08	0.867639939128538	0.911176424576635	0.914025685921661	0.962237054804297	0.992240952936739	0.935592663242982
Nordrhein-Westfalen	2020-04-15	0.808110720386887	0.85252515467778	0.856015551268683	0.888121874759714	0.92889540349168	0.875844455296992
Nordrhein-Westfalen	2020-04-22	0.759313284710089	0.830689996286955	0.794620411934093	0.822242745832973	0.875297748196914	0.830689996286955
Nordrhein-Westfalen	2020-04-29	0.663068282430731	0.767778248051766	0.749164107545974	0.77362074060062	0.828807025909851	0.779299737715141
Nordrhein-Westfalen	2020-05-06	0.658372098005318	0.710086598166257	0.673175047999755	0.692492180054326	0.741191935371924	0.710086598166257
Nordrhein-Westfalen	2020-05-13	0.653769280064017	0.701773684515878	0.65629029544293	0.628838637014461	0.701773684515878	0.680349760478158
Nordrhein-Westfalen	2020-05-20	0.572510606427163	0.64347637441573	0.603624917884616	0.571643204288096	0.61783441861027	0.61783441861027
Nordrhein-Westfalen	2020-05-27	0.607947946952897	0.61783441861027	0.547513075934301	0.525043264743766	0.525043264743766	0.56763332049858
Nordrhein-Westfalen	2020-06-03	0.612080020744687	0.58585270501375	0.525043264743766	0.470246310989265	0.435569408421751	0.525043264743766
Nordrhein-Westfalen	2020-06-10	0.602382370324951	0.624972349114785	0.52206460507183	0.415640897798102	0.458039219612286	0.547513075934301
Nordrhein-Westfalen	2020-06-17	0.702430958282058	0.710625572476773	0.660424474365084	0.48596224047407	0.43135644246889	0.61783441861027
Nordrhein-Westfalen	2020-06-24	0.547513075934301	0.624779840879337	0.576861558826331	0.470437851552603	0.415832053547423	0.547513075934301
Nordrhein-Westfalen	2020-07-01	0.488719676801632	0.554391747635796	0.499594793881295	0.367913771494417	0.291029127379349	0.499594793881295
Nordrhein-Westfalen	2020-07-08	0.528803732444145	0.636986932256317	0.582189978501816	0.450508956114937	0.37362431199987	0.547513075934301
Nordrhein-Westfalen	2020-07-15	0.55597579340955	0.679769302869286	0.63185102081628	0.525427313542551	0.470821515537371	0.60250253792425
Nordrhein-Westfalen	2020-07-22	0.525139918767213	0.608322516204285	0.58585270501375	0.45398052687755	0.39937472887237	0.58585270501375
Nordrhein-Westfalen	2020-07-29	0.629746364055032	0.672823880600218	0.61783441861027	0.505890751097719	0.408886631278355	0.61783441861027
Nordrhein-Westfalen	2020-08-05	0.646177955121757	0.682245017447613	0.61783441861027	0.48577050653344	0.388766386714076	0.61783441861027
Nordrhein-Westfalen	2020-08-12	0.641880900025231	0.683625706118187	0.58585270501375	0.431510715687015	0.376904917681835	0.58585270501375
Nordrhein-Westfalen	2020-08-19	0.525043264743766	0.595364607419735	0.502573453553231	0.413099597231216	0.239210833296784	0.525043264743766
Nordrhein-Westfalen	2020-08-26	0.454266025925571	0.55650422212172	0.470246310989265	0.363822603715537	0.232332161595289	0.470246310989265
Nordrhein-Westfalen	2020-09-02	0.484283225662955	0.58585270501375	0.470246310989265	0.435569408421751	0.338565288602387	0.499594793881295
Nordrhein-Westfalen	2020-09-09	0.536362444737166	0.60250253792425	0.525043264743766	0.470246310989265	0.393171086607567	0.525043264743766
Nordrhein-Westfalen	2020-09-16	0.557976521914273	0.62706669252357	0.56763332049858	0.506823880228597	0.452026926474096	0.56763332049858
Nordrhein-Westfalen	2020-09-23	0.539143368409214	0.613824534820754	0.56763332049858	0.506823880228597	0.506823880228597	0.56763332049858
Nordrhein-Westfalen	2020-09-30	0.622523137313348	0.692749558580803	0.657685875141384	0.614902336026895	0.559912874036947	0.657685875141384
Nordrhein-Westfalen	2020-10-07	0.688141127478484	0.743840522351384	0.719079316670581	0.690769466111687	0.645286077038739	0.710086598166257
Nordrhein-Westfalen	2020-10-14	0.792135169600389	0.861798324333326	0.85144734443531	0.823006141818531	0.782561676056136	0.84054369593068
Nordrhein-Westfalen	2020-10-21	0.903966065177964	0.9617907168776	0.955082573049527	0.925919413413407	0.917954059550606	0.944609391981071
Nordrhein-Westfalen	2020-10-28	0.943381547699155	0.996488365893317	0.99374497936234	0.982418448276017	0.970476762761479	0.982418448276017
Nordrhein-Westfalen	2020-11-04	0.927377864136579	0.985180150982577	0.977513008109901	0.974898114167746	0.992595964908926	0.972252349914336
Nordrhein-Westfalen	2020-11-11	0.951599810481324	1.00858930935726	1.00397001078621	1.00629122270589	1.02619950501889	0.996862249259667
Nordrhein-Westfalen	2020-11-18	0.938488657363601	0.999137721624069	1.0036227853505	1.0036227853505	1.0535233611909	0.996862249259667
Nordrhein-Westfalen	2020-11-25	0.930642651686966	0.982621375835315	0.989656518633049	1.00311547905245	1.08075899987681	0.987335306713361
Nordrhein-Westfalen	2020-12-02	0.943936182420393	0.995117893969727	1.00162684626449	1.01615072266594	1.10213349622882	1.00375702019512
Nordrhein-Westfalen	2020-12-09	0.96108563452908	1.00364798732232	1.01949142781264	1.0343650916005	1.12621535209171	1.02329527389931
Nordrhein-Westfalen	2020-12-16	0.93681457988618	0.975425705214413	0.992398643431237	1.03884855878282	1.13239116016919	1.00824208392155
Nordrhein-Westfalen	2020-12-23	1.00045259802546	1.05015400505237	1.07247449579426	1.13809561018876	1.20925986680626	1.06525699401215
Nordrhein-Westfalen	2020-12-30	1.06289946061454	1.08958666734796	1.10165727716505	1.12969408266829	1.18666643974286	1.11602781364992
Nordrhein-Westfalen	2021-01-06	1.05639536091486	1.04839059177312	1.04490781102374	1.06349731859058	1.13972354256385	1.06349731859058
Nordrhein-Westfalen	2021-01-13	1.0288400704929	1.00869587413349	0.997640962485271	1.02334806974938	1.12672211745118	1.02536938825331
Nordrhein-Westfalen	2021-01-20	1.02082038586556	0.996647557717501	0.99427849231225	1.01477259552938	1.11959839345667	1.01909174349235
Nordrhein-Westfalen	2021-01-27	1.00080131982832	0.974351386850226	0.974351386850226	0.999231314664918	1.09340489964018	0.996862249259667
Nordrhein-Westfalen	2021-02-03	1.00234241032209	0.95203122368477	0.94589383119114	0.966661649018578	1.06046431213126	0.972252349914336
Nordrhein-Westfalen	2021-02-10	0.995667009320697	0.931139817472103	0.927705444729211	0.944353518007886	1.01964839650691	0.94753434875752
Nordrhein-Westfalen	2021-02-17	0.986379857860673	0.925987260277641	0.915514079209185	0.922552887534748	0.977328535235414	0.929367500081329
Nordrhein-Westfalen	2021-02-24	1.00998555015688	0.954153362723373	0.938004210202327	0.931189597655746	0.957243664845708	0.944609391981071
Nordrhein-Westfalen	2021-03-03	0.987920696105263	0.942335821852741	0.932791851110438	0.905053868360378	0.905053868360378	0.926186669331695
Nordrhein-Westfalen	2021-03-10	0.971941858416387	0.976538395548946	0.970947694653189	0.927216111758123	0.901487324864896	0.953270178948085
Nordrhein-Westfalen	2021-03-17	0.970592454132229	1.01509330947198	1.01033041341824	0.959215679299389	0.91206081190298	0.984890169438797
Nordrhein-Westfalen	2021-03-24	1.00255687514776	1.03891854439577	1.03269583897872	0.988885617521774	0.91754118837411	1.00601037269886
Nordrhein-Westfalen	2021-03-31	1.03351117592245	1.07740769116978	1.07560998532137	1.03867017562614	0.940425715937762	1.04895277152258
Nordrhein-Westfalen	2021-04-07	1.10348882835251	1.10635840524925	1.10151393806611	1.04303682474043	0.934020645086718	1.07217511432765
Nordrhein-Westfalen	2021-04-14	1.13533910122898	1.12489935287649	1.10520322924481	1.05632338881647	0.946001083713073	1.08384650157899
Nordrhein-Westfalen	2021-04-21	1.12744631853663	1.12089284527572	1.10972598324523	1.05534360912547	0.93541807771926	1.08221132147934
Nordrhein-Westfalen	2021-04-28	1.09645984310415	1.09645113883785	1.09301579927173	1.03691844610895	0.911958249982071	1.06172517962264
Nordrhein-Westfalen	2021-05-05	1.09128972165444	1.06734666017662	1.06170661248251	1.00628276124793	0.875470929593814	1.03348984307652
Nordrhein-Westfalen	2021-05-12	1.05130602014686	1.02645962629693	1.01617703040049	0.95105734886742	0.815313196722702	0.977392628609781
Nordrhein-Westfalen	2021-05-19	0.979620013488531	0.956344357595948	0.936887014634698	0.873162475036971	0.748139019361034	0.898891261930198
Nordrhein-Westfalen	2021-05-26	0.935955903953579	0.901399781881539	0.879161391579215	0.79910795318921	0.70543818058568	0.845299167511383
Nordrhein-Westfalen	2021-06-02	0.890680251790565	0.841488988625134	0.80733412374454	0.706074424026182	0.604829525965871	0.772692248383151
Nordrhein-Westfalen	2021-06-09	0.8140088729529	0.785341725289231	0.740371708003299	0.626871431558182	0.50662861926321	0.700664671190024
Nordrhein-Westfalen	2021-06-16	0.711568214654489	0.680545216754584	0.639804160662293	0.495501883332093	0.406028027010077	0.60250253792425
